2019-01-05-19-22-03  Notice   Starting Nancy on http://localhost:8888
2019-01-05-19-22-14  Notice   Application started
2019-01-05-19-22-14  Notice   Running mailing task
2019-01-05-19-22-14  Verbose  Sending message to stefan+jessica.butler@savvy.ch
2019-01-05-19-22-15  Verbose  Connected to mail server mail.savvy.ch:587
2019-01-05-19-22-15  Info     Message sent to stefan+jessica.butler@savvy.ch
2019-01-05-19-22-15  Verbose  Sending message to stefan+gary.cox@savvy.ch
2019-01-05-19-22-15  Verbose  Connected to mail server mail.savvy.ch:587
2019-01-05-19-22-15  Info     Message sent to stefan+gary.cox@savvy.ch
2019-01-05-19-22-15  Verbose  Sending message to stefan+timothy.roberts@savvy.ch
2019-01-05-19-22-15  Verbose  Connected to mail server mail.savvy.ch:587
2019-01-05-19-22-16  Info     Message sent to stefan+timothy.roberts@savvy.ch
2019-01-05-19-22-16  Verbose  Sending message to stefan+john.scott@savvy.ch
2019-01-05-19-22-16  Verbose  Connected to mail server mail.savvy.ch:587
2019-01-05-19-22-16  Info     Message sent to stefan+john.scott@savvy.ch
2019-01-05-19-22-16  Verbose  Sending message to stefan+jacob.morris@savvy.ch
2019-01-05-19-22-16  Verbose  Connected to mail server mail.savvy.ch:587
2019-01-05-19-22-16  Info     Message sent to stefan+jacob.morris@savvy.ch
2019-01-05-19-22-16  Notice   Mailing Test1 needs to send 42 more mails
2019-01-05-19-22-16  Notice   Mailing task complete
2019-01-05-19-27-15  Notice   Running mailing task
2019-01-05-19-27-15  Verbose  Sending message to stefan+melissa.foster@savvy.ch
2019-01-05-19-27-15  Verbose  Connected to mail server mail.savvy.ch:587
2019-01-05-19-27-16  Info     Message sent to stefan+melissa.foster@savvy.ch
2019-01-05-19-27-16  Verbose  Sending message to stefan+charles.rogers@savvy.ch
2019-01-05-19-27-16  Verbose  Connected to mail server mail.savvy.ch:587
2019-01-05-19-27-16  Info     Message sent to stefan+charles.rogers@savvy.ch
2019-01-05-19-27-16  Verbose  Sending message to stefan+pamela.wood@savvy.ch
2019-01-05-19-27-16  Verbose  Connected to mail server mail.savvy.ch:587
2019-01-05-19-27-16  Info     Message sent to stefan+pamela.wood@savvy.ch
2019-01-05-19-27-16  Verbose  Sending message to stefan+amanda.edwards@savvy.ch
2019-01-05-19-27-16  Verbose  Connected to mail server mail.savvy.ch:587
2019-01-05-19-27-16  Info     Message sent to stefan+amanda.edwards@savvy.ch
2019-01-05-19-27-16  Verbose  Sending message to stefan+daniel.morris@savvy.ch
2019-01-05-19-27-16  Verbose  Connected to mail server mail.savvy.ch:587
2019-01-05-19-27-17  Info     Message sent to stefan+daniel.morris@savvy.ch
2019-01-05-19-27-17  Notice   Mailing Test1 needs to send 37 more mails
2019-01-05-19-27-17  Notice   Mailing task complete
2019-01-05-19-32-16  Notice   Running mailing task
2019-01-05-19-32-16  Verbose  Sending message to stefan+deborah.cook@savvy.ch
2019-01-05-19-32-16  Verbose  Connected to mail server mail.savvy.ch:587
2019-01-05-19-32-16  Info     Message sent to stefan+deborah.cook@savvy.ch
2019-01-05-19-32-16  Verbose  Sending message to stefan+amy.cook@savvy.ch
